,actual values,Predicted class,network class
14016,1,1,normal
14017,1,1,normal
14018,1,1,normal
14019,1,1,normal
14020,1,1,normal
14021,1,1,normal
14022,0,0,anormaly
14023,0,0,anormaly
14024,1,1,normal
14025,0,0,anormaly
14026,0,0,anormaly
14027,0,0,anormaly
14028,1,1,normal
14029,1,1,normal
14030,1,1,normal
14031,1,1,normal
14032,0,0,anormaly
14033,0,0,anormaly
14034,1,1,normal
14035,1,1,normal
14036,0,0,anormaly
14037,1,1,normal
14038,0,0,anormaly
14039,0,0,anormaly
14040,1,1,normal
14041,1,1,normal
14042,0,0,anormaly
14043,0,0,anormaly
14044,0,0,anormaly
14045,1,1,normal
14046,0,0,anormaly
14047,1,1,normal
14048,0,0,anormaly
14049,0,0,anormaly
14050,1,1,normal
14051,1,1,normal
14052,1,1,normal
14053,0,0,anormaly
14054,1,1,normal
14055,1,1,normal
14056,0,0,anormaly
14057,1,1,normal
14058,1,1,normal
14059,0,0,anormaly
14060,1,1,normal
14061,0,0,anormaly
14062,1,1,normal
14063,0,0,anormaly
14064,1,1,normal
14065,0,0,anormaly
14066,1,1,normal
14067,0,0,anormaly
14068,0,0,anormaly
14069,1,1,normal
14070,0,0,anormaly
14071,0,0,anormaly
14072,0,0,anormaly
14073,0,0,anormaly
14074,0,0,anormaly
14075,1,1,normal
14076,0,0,anormaly
14077,1,1,normal
14078,1,1,normal
14079,0,0,anormaly
14080,1,1,normal
14081,1,1,normal
14082,0,0,anormaly
14083,1,1,normal
14084,1,1,normal
14085,1,1,normal
14086,0,0,anormaly
14087,0,0,anormaly
14088,1,1,normal
14089,1,1,normal
14090,1,1,normal
14091,1,1,normal
14092,1,1,normal
14093,1,1,normal
14094,1,1,normal
14095,1,1,normal
14096,0,0,anormaly
14097,0,0,anormaly
14098,0,0,anormaly
14099,0,1,normal
14100,1,1,normal
14101,1,1,normal
14102,1,1,normal
14103,0,0,anormaly
14104,0,0,anormaly
14105,0,0,anormaly
14106,0,0,anormaly
14107,1,1,normal
14108,0,0,anormaly
14109,0,0,anormaly
14110,0,0,anormaly
14111,1,1,normal
14112,1,1,normal
14113,0,0,anormaly
14114,0,0,anormaly
14115,0,0,anormaly
14116,1,1,normal
14117,0,0,anormaly
14118,1,0,anormaly
14119,1,1,normal
14120,1,1,normal
14121,1,1,normal
14122,1,1,normal
14123,1,1,normal
14124,1,1,normal
14125,0,0,anormaly
14126,1,1,normal
14127,1,1,normal
14128,0,0,anormaly
14129,0,0,anormaly
14130,0,0,anormaly
14131,1,1,normal
14132,1,1,normal
14133,1,1,normal
14134,1,1,normal
14135,0,0,anormaly
14136,1,1,normal
14137,1,1,normal
14138,0,0,anormaly
14139,1,0,anormaly
14140,1,1,normal
14141,1,1,normal
14142,0,0,anormaly
14143,1,1,normal
14144,0,0,anormaly
14145,1,1,normal
14146,1,1,normal
14147,1,1,normal
14148,1,0,anormaly
14149,1,1,normal
14150,0,0,anormaly
14151,1,1,normal
14152,1,1,normal
14153,1,1,normal
14154,0,0,anormaly
14155,1,1,normal
14156,0,0,anormaly
14157,1,1,normal
14158,1,1,normal
14159,1,1,normal
14160,1,1,normal
14161,1,1,normal
14162,0,0,anormaly
14163,1,1,normal
14164,1,1,normal
14165,1,1,normal
14166,0,0,anormaly
14167,0,0,anormaly
14168,0,0,anormaly
14169,1,1,normal
14170,0,0,anormaly
14171,1,1,normal
14172,1,1,normal
14173,0,0,anormaly
14174,1,1,normal
14175,0,0,anormaly
14176,1,1,normal
14177,1,1,normal
14178,0,0,anormaly
14179,0,0,anormaly
14180,0,0,anormaly
14181,1,1,normal
14182,1,1,normal
14183,1,1,normal
14184,0,0,anormaly
14185,0,0,anormaly
14186,0,0,anormaly
14187,1,1,normal
14188,0,0,anormaly
14189,0,0,anormaly
14190,0,0,anormaly
14191,0,0,anormaly
14192,0,0,anormaly
14193,1,1,normal
14194,1,1,normal
14195,0,0,anormaly
14196,1,1,normal
14197,0,0,anormaly
14198,1,1,normal
14199,1,1,normal
14200,1,0,anormaly
14201,0,0,anormaly
14202,0,1,normal
14203,1,1,normal
14204,1,1,normal
14205,0,1,normal
14206,1,1,normal
14207,0,0,anormaly
14208,1,1,normal
14209,1,1,normal
14210,0,0,anormaly
14211,0,0,anormaly
14212,0,0,anormaly
14213,1,1,normal
14214,0,0,anormaly
14215,0,0,anormaly
14216,1,1,normal
14217,1,1,normal
14218,1,1,normal
14219,1,1,normal
14220,1,1,normal
14221,0,0,anormaly
14222,1,1,normal
14223,1,0,anormaly
14224,1,1,normal
14225,0,0,anormaly
14226,0,0,anormaly
14227,1,0,anormaly
14228,1,0,anormaly
14229,0,0,anormaly
14230,1,1,normal
14231,1,1,normal
14232,1,1,normal
14233,1,1,normal
14234,0,0,anormaly
14235,1,1,normal
14236,1,1,normal
14237,0,0,anormaly
14238,1,1,normal
14239,1,1,normal
14240,1,1,normal
14241,0,0,anormaly
14242,1,1,normal
14243,1,1,normal
14244,1,1,normal
14245,0,0,anormaly
14246,0,0,anormaly
14247,1,1,normal
14248,0,1,normal
14249,1,1,normal
14250,0,0,anormaly
14251,0,0,anormaly
14252,1,1,normal
14253,1,1,normal
14254,0,0,anormaly
14255,1,1,normal
14256,0,0,anormaly
14257,1,1,normal
14258,1,1,normal
14259,1,1,normal
14260,1,1,normal
14261,1,1,normal
14262,1,1,normal
14263,0,0,anormaly
14264,0,0,anormaly
14265,1,1,normal
14266,1,1,normal
14267,1,1,normal
14268,0,0,anormaly
14269,1,1,normal
14270,1,1,normal
14271,1,1,normal
14272,0,0,anormaly
14273,1,1,normal
14274,1,1,normal
14275,1,1,normal
14276,0,0,anormaly
14277,1,1,normal
14278,0,0,anormaly
14279,0,0,anormaly
14280,1,1,normal
14281,0,0,anormaly
14282,0,0,anormaly
14283,1,1,normal
14284,1,1,normal
14285,1,1,normal
14286,0,0,anormaly
14287,1,1,normal
14288,0,0,anormaly
14289,0,0,anormaly
14290,1,1,normal
14291,0,0,anormaly
14292,0,0,anormaly
14293,1,1,normal
14294,1,1,normal
14295,1,1,normal
14296,1,1,normal
14297,0,0,anormaly
14298,1,1,normal
14299,1,1,normal
14300,1,1,normal
14301,0,0,anormaly
14302,1,1,normal
14303,0,0,anormaly
14304,0,0,anormaly
14305,0,0,anormaly
14306,0,0,anormaly
14307,1,1,normal
14308,1,1,normal
14309,0,0,anormaly
14310,1,1,normal
14311,1,1,normal
14312,1,1,normal
14313,0,0,anormaly
14314,1,1,normal
14315,1,1,normal
14316,1,1,normal
14317,0,1,normal
14318,1,1,normal
14319,1,1,normal
14320,1,1,normal
14321,0,0,anormaly
14322,1,1,normal
14323,0,0,anormaly
14324,0,0,anormaly
14325,1,1,normal
14326,1,1,normal
14327,0,1,normal
14328,0,0,anormaly
14329,0,0,anormaly
14330,0,0,anormaly
14331,0,0,anormaly
14332,1,1,normal
14333,0,0,anormaly
14334,0,0,anormaly
14335,1,1,normal
14336,1,1,normal
14337,1,1,normal
14338,0,0,anormaly
14339,0,0,anormaly
14340,1,1,normal
14341,1,1,normal
14342,1,1,normal
14343,0,0,anormaly
14344,0,0,anormaly
14345,1,1,normal
14346,0,0,anormaly
14347,0,0,anormaly
14348,1,0,anormaly
14349,1,1,normal
14350,1,1,normal
14351,1,1,normal
14352,0,0,anormaly
14353,0,0,anormaly
14354,0,0,anormaly
14355,1,1,normal
14356,1,1,normal
14357,0,0,anormaly
14358,1,1,normal
14359,1,1,normal
14360,1,1,normal
14361,1,1,normal
14362,1,1,normal
14363,0,0,anormaly
14364,0,0,anormaly
14365,1,1,normal
14366,0,0,anormaly
14367,1,1,normal
14368,0,0,anormaly
14369,0,0,anormaly
14370,1,1,normal
14371,1,0,anormaly
14372,0,0,anormaly
14373,0,0,anormaly
14374,0,0,anormaly
14375,1,1,normal
14376,1,1,normal
14377,1,1,normal
14378,0,0,anormaly
14379,1,1,normal
14380,1,1,normal
14381,1,1,normal
14382,1,1,normal
14383,0,0,anormaly
14384,0,0,anormaly
14385,0,0,anormaly
14386,0,1,normal
14387,0,0,anormaly
14388,0,0,anormaly
14389,0,0,anormaly
14390,1,1,normal
14391,0,0,anormaly
14392,0,0,anormaly
14393,0,0,anormaly
14394,0,0,anormaly
14395,1,1,normal
14396,0,0,anormaly
14397,0,0,anormaly
14398,1,1,normal
14399,1,1,normal
14400,1,1,normal
14401,0,0,anormaly
14402,1,1,normal
14403,0,0,anormaly
14404,0,0,anormaly
14405,1,1,normal
14406,1,1,normal
14407,1,1,normal
14408,0,0,anormaly
14409,1,1,normal
14410,1,1,normal
14411,1,1,normal
14412,0,0,anormaly
14413,0,0,anormaly
14414,0,0,anormaly
14415,1,1,normal
14416,1,1,normal
14417,0,0,anormaly
14418,1,1,normal
14419,0,0,anormaly
14420,1,1,normal
14421,1,1,normal
14422,1,1,normal
14423,1,1,normal
14424,1,1,normal
14425,1,1,normal
14426,1,1,normal
14427,0,0,anormaly
14428,1,1,normal
14429,0,0,anormaly
14430,0,0,anormaly
14431,0,0,anormaly
14432,0,0,anormaly
14433,0,0,anormaly
14434,0,0,anormaly
14435,0,0,anormaly
14436,1,1,normal
14437,0,0,anormaly
14438,0,0,anormaly
14439,0,0,anormaly
14440,1,1,normal
14441,0,0,anormaly
14442,1,1,normal
14443,1,0,anormaly
14444,0,0,anormaly
14445,1,1,normal
14446,0,0,anormaly
14447,1,1,normal
14448,0,0,anormaly
14449,0,0,anormaly
14450,0,0,anormaly
14451,1,1,normal
14452,1,1,normal
14453,0,0,anormaly
14454,1,1,normal
14455,0,0,anormaly
14456,0,0,anormaly
14457,1,1,normal
14458,0,0,anormaly
14459,0,0,anormaly
14460,0,0,anormaly
14461,1,1,normal
14462,0,0,anormaly
14463,1,1,normal
14464,1,1,normal
14465,0,0,anormaly
14466,1,1,normal
14467,0,0,anormaly
14468,0,0,anormaly
14469,1,1,normal
14470,1,1,normal
14471,1,1,normal
14472,1,1,normal
14473,0,1,normal
14474,0,0,anormaly
14475,1,1,normal
14476,0,1,normal
14477,1,1,normal
14478,1,1,normal
14479,0,0,anormaly
14480,0,0,anormaly
14481,1,1,normal
14482,1,1,normal
14483,1,1,normal
14484,0,0,anormaly
14485,0,0,anormaly
14486,0,0,anormaly
14487,1,1,normal
14488,1,1,normal
14489,1,1,normal
14490,0,0,anormaly
14491,1,1,normal
14492,1,1,normal
14493,0,0,anormaly
14494,1,1,normal
14495,0,0,anormaly
14496,1,1,normal
14497,1,1,normal
14498,1,1,normal
14499,1,1,normal
14500,0,0,anormaly
14501,1,1,normal
14502,1,1,normal
14503,1,1,normal
14504,0,0,anormaly
14505,1,1,normal
14506,1,1,normal
14507,0,0,anormaly
14508,1,1,normal
14509,1,1,normal
14510,1,1,normal
14511,1,1,normal
14512,0,0,anormaly
14513,0,0,anormaly
14514,1,1,normal
14515,1,1,normal
14516,1,1,normal
14517,1,1,normal
14518,0,0,anormaly
14519,1,1,normal
14520,1,1,normal
14521,0,0,anormaly
14522,0,0,anormaly
14523,1,1,normal
14524,1,1,normal
14525,0,1,normal
14526,0,0,anormaly
14527,0,0,anormaly
14528,1,1,normal
14529,1,1,normal
14530,0,1,normal
14531,0,0,anormaly
14532,0,0,anormaly
14533,0,0,anormaly
14534,0,0,anormaly
14535,1,1,normal
14536,0,0,anormaly
14537,1,1,normal
14538,1,1,normal
14539,0,0,anormaly
14540,1,1,normal
14541,1,1,normal
14542,1,1,normal
14543,0,0,anormaly
14544,1,1,normal
14545,0,0,anormaly
14546,1,1,normal
14547,0,0,anormaly
14548,0,0,anormaly
14549,1,1,normal
14550,1,1,normal
14551,1,1,normal
14552,0,0,anormaly
14553,1,1,normal
14554,0,1,normal
14555,0,0,anormaly
14556,0,0,anormaly
14557,1,1,normal
14558,1,1,normal
14559,0,0,anormaly
14560,0,0,anormaly
14561,0,1,normal
14562,0,0,anormaly
14563,1,1,normal
14564,0,0,anormaly
14565,0,1,normal
14566,1,1,normal
14567,1,1,normal
14568,1,1,normal
14569,0,1,normal
14570,1,1,normal
14571,1,1,normal
14572,0,0,anormaly
14573,0,0,anormaly
14574,1,1,normal
14575,1,1,normal
14576,1,1,normal
14577,1,1,normal
14578,1,1,normal
14579,0,0,anormaly
14580,1,1,normal
14581,1,1,normal
14582,0,1,normal
14583,0,0,anormaly
14584,1,1,normal
14585,0,0,anormaly
14586,0,0,anormaly
14587,1,1,normal
14588,0,0,anormaly
14589,1,1,normal
14590,0,0,anormaly
14591,1,1,normal
14592,0,0,anormaly
14593,1,1,normal
14594,1,1,normal
14595,1,1,normal
14596,0,0,anormaly
14597,1,1,normal
14598,0,0,anormaly
14599,1,1,normal
14600,1,1,normal
14601,1,1,normal
14602,0,0,anormaly
14603,1,1,normal
14604,1,1,normal
14605,0,0,anormaly
14606,0,0,anormaly
14607,0,0,anormaly
14608,1,1,normal
14609,1,1,normal
14610,1,1,normal
14611,1,1,normal
14612,1,1,normal
14613,0,0,anormaly
14614,1,0,anormaly
14615,0,0,anormaly
14616,0,0,anormaly
14617,1,1,normal
14618,0,0,anormaly
14619,1,1,normal
14620,0,0,anormaly
14621,1,1,normal
14622,0,0,anormaly
14623,1,1,normal
14624,1,1,normal
14625,0,0,anormaly
14626,1,1,normal
14627,1,1,normal
14628,0,0,anormaly
14629,0,0,anormaly
14630,1,0,anormaly
14631,1,1,normal
14632,0,0,anormaly
14633,0,0,anormaly
14634,1,1,normal
14635,1,1,normal
14636,1,1,normal
14637,1,0,anormaly
14638,0,0,anormaly
14639,1,1,normal
14640,1,1,normal
14641,0,0,anormaly
14642,1,1,normal
14643,1,1,normal
14644,0,0,anormaly
14645,0,0,anormaly
14646,1,1,normal
14647,1,1,normal
14648,1,1,normal
14649,0,0,anormaly
14650,0,0,anormaly
14651,0,0,anormaly
14652,0,0,anormaly
14653,1,1,normal
14654,1,1,normal
14655,0,0,anormaly
14656,0,0,anormaly
14657,1,1,normal
14658,0,0,anormaly
14659,1,1,normal
14660,1,1,normal
14661,0,0,anormaly
14662,0,0,anormaly
14663,1,1,normal
14664,0,0,anormaly
14665,1,1,normal
14666,0,0,anormaly
14667,0,0,anormaly
14668,1,1,normal
14669,0,0,anormaly
14670,1,1,normal
14671,0,0,anormaly
14672,0,0,anormaly
14673,1,1,normal
14674,1,1,normal
14675,1,1,normal
14676,1,1,normal
14677,1,0,anormaly
14678,0,0,anormaly
14679,1,1,normal
14680,0,0,anormaly
14681,1,1,normal
14682,0,0,anormaly
14683,0,0,anormaly
14684,0,0,anormaly
14685,0,0,anormaly
14686,0,0,anormaly
14687,0,0,anormaly
14688,1,1,normal
14689,1,1,normal
14690,1,1,normal
14691,1,1,normal
14692,1,1,normal
14693,0,0,anormaly
14694,1,1,normal
14695,1,1,normal
14696,1,1,normal
14697,1,1,normal
14698,0,0,anormaly
14699,0,0,anormaly
14700,1,1,normal
14701,0,0,anormaly
14702,0,0,anormaly
14703,1,1,normal
14704,1,1,normal
14705,0,0,anormaly
14706,0,0,anormaly
14707,0,0,anormaly
14708,0,0,anormaly
14709,1,0,anormaly
14710,1,1,normal
14711,0,0,anormaly
14712,1,1,normal
14713,1,1,normal
14714,1,1,normal
14715,1,1,normal
14716,0,0,anormaly
14717,1,1,normal
14718,1,1,normal
14719,1,1,normal
14720,0,0,anormaly
14721,1,1,normal
14722,1,1,normal
14723,1,1,normal
14724,1,1,normal
14725,1,1,normal
14726,1,1,normal
14727,1,1,normal
14728,1,1,normal
14729,1,1,normal
14730,1,1,normal
14731,0,0,anormaly
14732,1,1,normal
14733,1,1,normal
14734,0,0,anormaly
14735,1,1,normal
14736,0,1,normal
14737,0,0,anormaly
14738,1,1,normal
14739,0,0,anormaly
14740,1,1,normal
14741,1,1,normal
14742,0,0,anormaly
14743,0,0,anormaly
14744,0,0,anormaly
14745,1,1,normal
14746,0,0,anormaly
14747,1,1,normal
14748,1,1,normal
14749,0,0,anormaly
14750,1,1,normal
14751,0,0,anormaly
14752,1,1,normal
14753,1,1,normal
14754,0,0,anormaly
14755,1,1,normal
14756,1,1,normal
14757,0,0,anormaly
14758,0,0,anormaly
14759,0,0,anormaly
14760,1,1,normal
14761,1,1,normal
14762,0,0,anormaly
14763,0,1,normal
14764,0,0,anormaly
14765,1,1,normal
14766,0,0,anormaly
14767,1,1,normal
14768,0,0,anormaly
14769,1,1,normal
14770,1,1,normal
14771,1,0,anormaly
14772,0,0,anormaly
14773,1,1,normal
14774,0,0,anormaly
14775,1,1,normal
14776,0,0,anormaly
14777,0,0,anormaly
14778,1,1,normal
14779,1,1,normal
14780,1,1,normal
14781,0,1,normal
14782,1,1,normal
14783,1,1,normal
14784,1,1,normal
14785,1,1,normal
14786,1,1,normal
14787,1,1,normal
14788,0,0,anormaly
14789,0,0,anormaly
14790,0,0,anormaly
14791,0,0,anormaly
14792,0,0,anormaly
14793,0,0,anormaly
14794,0,0,anormaly
14795,0,0,anormaly
14796,1,1,normal
14797,1,1,normal
14798,1,1,normal
14799,1,1,normal
14800,1,1,normal
14801,1,1,normal
14802,1,1,normal
14803,1,1,normal
14804,1,1,normal
14805,0,0,anormaly
14806,0,0,anormaly
14807,0,0,anormaly
14808,1,1,normal
14809,0,0,anormaly
14810,0,0,anormaly
14811,1,1,normal
14812,0,0,anormaly
14813,1,1,normal
14814,1,1,normal
14815,1,1,normal
14816,1,1,normal
14817,1,1,normal
14818,1,1,normal
14819,0,0,anormaly
14820,1,1,normal
14821,1,1,normal
14822,1,1,normal
14823,0,0,anormaly
14824,0,0,anormaly
14825,0,0,anormaly
14826,0,0,anormaly
14827,0,0,anormaly
14828,1,1,normal
14829,0,0,anormaly
14830,0,0,anormaly
14831,0,0,anormaly
14832,1,1,normal
14833,1,1,normal
14834,1,1,normal
14835,1,1,normal
14836,0,0,anormaly
14837,1,1,normal
14838,1,1,normal
14839,1,1,normal
14840,1,1,normal
14841,0,0,anormaly
14842,1,1,normal
14843,0,0,anormaly
14844,1,1,normal
14845,1,1,normal
14846,1,1,normal
14847,0,0,anormaly
14848,1,1,normal
14849,1,1,normal
14850,1,1,normal
14851,1,1,normal
14852,0,0,anormaly
14853,0,0,anormaly
14854,0,0,anormaly
14855,0,0,anormaly
14856,0,0,anormaly
14857,1,1,normal
14858,0,0,anormaly
14859,0,0,anormaly
14860,1,1,normal
14861,1,1,normal
14862,0,0,anormaly
14863,0,0,anormaly
14864,0,0,anormaly
14865,1,1,normal
14866,1,1,normal
14867,0,0,anormaly
14868,0,0,anormaly
14869,0,0,anormaly
14870,0,0,anormaly
14871,1,1,normal
14872,0,0,anormaly
14873,1,1,normal
14874,1,1,normal
14875,1,1,normal
14876,1,1,normal
14877,1,1,normal
14878,1,1,normal
14879,0,0,anormaly
14880,0,0,anormaly
14881,1,1,normal
14882,0,0,anormaly
14883,0,0,anormaly
14884,1,1,normal
14885,0,0,anormaly
14886,1,1,normal
14887,0,0,anormaly
14888,1,0,anormaly
14889,0,0,anormaly
14890,0,0,anormaly
14891,0,1,normal
14892,0,0,anormaly
14893,1,1,normal
14894,0,0,anormaly
14895,1,1,normal
14896,1,1,normal
14897,1,1,normal
14898,1,1,normal
14899,1,1,normal
14900,0,0,anormaly
14901,0,0,anormaly
14902,0,1,normal
14903,1,1,normal
14904,1,1,normal
14905,1,1,normal
14906,0,0,anormaly
14907,0,1,normal
14908,0,0,anormaly
14909,0,0,anormaly
14910,0,0,anormaly
14911,1,1,normal
14912,1,1,normal
14913,1,1,normal
14914,1,1,normal
14915,0,0,anormaly
14916,1,1,normal
14917,0,0,anormaly
14918,0,0,anormaly
14919,0,0,anormaly
14920,0,0,anormaly
14921,0,0,anormaly
14922,1,1,normal
14923,0,0,anormaly
14924,1,1,normal
14925,1,1,normal
14926,1,1,normal
14927,0,0,anormaly
14928,1,1,normal
14929,1,1,normal
14930,0,0,anormaly
14931,1,1,normal
14932,0,0,anormaly
14933,1,1,normal
14934,1,1,normal
14935,1,1,normal
14936,1,1,normal
14937,1,1,normal
14938,1,1,normal
14939,0,0,anormaly
14940,0,0,anormaly
14941,1,1,normal
14942,0,0,anormaly
14943,1,1,normal
14944,1,1,normal
14945,1,1,normal
14946,1,1,normal
14947,1,1,normal
14948,0,0,anormaly
14949,1,1,normal
14950,1,1,normal
14951,1,1,normal
14952,1,1,normal
14953,1,1,normal
14954,1,1,normal
14955,0,0,anormaly
14956,1,1,normal
14957,1,0,anormaly
14958,1,1,normal
14959,0,0,anormaly
14960,1,1,normal
14961,0,0,anormaly
14962,1,1,normal
14963,1,0,anormaly
14964,0,0,anormaly
14965,1,1,normal
14966,0,1,normal
14967,0,0,anormaly
14968,0,0,anormaly
14969,0,0,anormaly
14970,0,0,anormaly
14971,1,0,anormaly
14972,0,0,anormaly
14973,1,1,normal
14974,0,0,anormaly
14975,0,0,anormaly
14976,1,1,normal
14977,0,0,anormaly
14978,0,0,anormaly
14979,0,0,anormaly
14980,0,0,anormaly
14981,0,0,anormaly
14982,1,1,normal
14983,1,1,normal
14984,0,0,anormaly
14985,1,1,normal
14986,1,1,normal
14987,0,0,anormaly
14988,1,1,normal
14989,0,0,anormaly
14990,1,1,normal
14991,0,1,normal
14992,0,0,anormaly
14993,1,1,normal
14994,0,0,anormaly
14995,1,1,normal
14996,0,0,anormaly
14997,1,1,normal
14998,1,1,normal
14999,0,0,anormaly
15000,0,0,anormaly
15001,1,1,normal
15002,0,0,anormaly
15003,1,1,normal
15004,1,1,normal
15005,0,0,anormaly
15006,0,0,anormaly
15007,1,1,normal
15008,0,0,anormaly
15009,0,0,anormaly
15010,0,0,anormaly
15011,0,0,anormaly
15012,1,1,normal
15013,0,0,anormaly
15014,0,0,anormaly
15015,1,1,normal
15016,1,1,normal
15017,0,1,normal
15018,0,0,anormaly
15019,1,1,normal
15020,1,1,normal
15021,1,1,normal
15022,1,1,normal
15023,1,1,normal
15024,1,1,normal
15025,1,1,normal
15026,0,0,anormaly
15027,1,0,anormaly
15028,1,1,normal
15029,1,1,normal
15030,1,1,normal
15031,1,1,normal
15032,0,0,anormaly
15033,0,0,anormaly
15034,0,0,anormaly
15035,1,1,normal
15036,1,1,normal
15037,0,0,anormaly
15038,1,1,normal
15039,1,1,normal
15040,1,1,normal
15041,1,1,normal
15042,1,1,normal
15043,1,1,normal
15044,0,0,anormaly
15045,1,1,normal
15046,0,0,anormaly
15047,1,1,normal
15048,0,1,normal
15049,1,1,normal
15050,1,1,normal
15051,1,1,normal
15052,1,1,normal
15053,1,1,normal
15054,0,0,anormaly
15055,0,0,anormaly
15056,1,1,normal
15057,0,1,normal
15058,0,0,anormaly
15059,0,0,anormaly
15060,0,0,anormaly
15061,0,0,anormaly
15062,1,1,normal
15063,1,0,anormaly
15064,1,1,normal
15065,0,0,anormaly
15066,1,1,normal
15067,0,0,anormaly
15068,1,1,normal
15069,1,1,normal
15070,1,1,normal
15071,1,1,normal
15072,0,0,anormaly
15073,1,1,normal
15074,1,1,normal
15075,1,1,normal
15076,0,0,anormaly
15077,0,0,anormaly
15078,1,1,normal
15079,0,0,anormaly
15080,0,0,anormaly
15081,0,1,normal
15082,0,0,anormaly
15083,0,0,anormaly
15084,0,0,anormaly
15085,1,1,normal
15086,1,1,normal
15087,0,0,anormaly
15088,0,0,anormaly
15089,0,0,anormaly
15090,0,0,anormaly
15091,0,0,anormaly
15092,1,1,normal
15093,0,0,anormaly
15094,1,1,normal
15095,0,0,anormaly
15096,0,0,anormaly
15097,0,0,anormaly
15098,0,0,anormaly
15099,1,1,normal
15100,0,0,anormaly
15101,0,0,anormaly
15102,1,1,normal
15103,0,0,anormaly
15104,1,1,normal
15105,0,0,anormaly
15106,0,0,anormaly
15107,1,1,normal
15108,0,0,anormaly
15109,0,0,anormaly
15110,0,0,anormaly
15111,1,1,normal
15112,0,0,anormaly
15113,0,0,anormaly
15114,1,1,normal
15115,1,1,normal
15116,0,0,anormaly
15117,1,1,normal
15118,0,0,anormaly
15119,0,0,anormaly
15120,0,0,anormaly
15121,0,0,anormaly
15122,0,0,anormaly
15123,0,0,anormaly
15124,1,1,normal
15125,0,0,anormaly
15126,1,1,normal
15127,1,1,normal
15128,1,1,normal
15129,1,1,normal
15130,1,1,normal
15131,0,0,anormaly
15132,1,1,normal
15133,0,0,anormaly
15134,0,0,anormaly
15135,1,1,normal
15136,0,0,anormaly
15137,0,0,anormaly
15138,1,1,normal
15139,1,1,normal
15140,0,0,anormaly
15141,0,0,anormaly
15142,1,1,normal
15143,1,1,normal
15144,0,0,anormaly
15145,1,1,normal
15146,0,0,anormaly
15147,0,0,anormaly
15148,1,1,normal
15149,1,1,normal
15150,0,0,anormaly
15151,1,1,normal
15152,1,1,normal
15153,1,1,normal
15154,1,1,normal
15155,1,1,normal
15156,0,0,anormaly
15157,1,1,normal
15158,0,0,anormaly
15159,0,0,anormaly
15160,0,0,anormaly
15161,1,1,normal
15162,1,1,normal
15163,1,1,normal
15164,1,1,normal
15165,0,0,anormaly
15166,1,1,normal
15167,1,1,normal
15168,1,1,normal
15169,1,0,anormaly
15170,1,1,normal
15171,1,1,normal
15172,0,0,anormaly
15173,0,0,anormaly
15174,1,1,normal
15175,0,1,normal
15176,1,1,normal
15177,1,0,anormaly
15178,0,0,anormaly
15179,1,1,normal
15180,0,0,anormaly
15181,1,1,normal
15182,1,0,anormaly
15183,1,1,normal
15184,0,0,anormaly
15185,0,0,anormaly
15186,0,0,anormaly
15187,0,0,anormaly
15188,0,0,anormaly
15189,0,0,anormaly
15190,1,0,anormaly
15191,1,1,normal
15192,0,0,anormaly
15193,1,1,normal
15194,1,1,normal
15195,1,1,normal
15196,0,0,anormaly
15197,1,1,normal
15198,1,1,normal
15199,0,0,anormaly
15200,0,0,anormaly
15201,0,0,anormaly
15202,0,0,anormaly
15203,1,1,normal
15204,1,1,normal
15205,1,1,normal
15206,1,1,normal
15207,0,0,anormaly
15208,1,1,normal
15209,1,1,normal
15210,0,0,anormaly
15211,1,1,normal
15212,1,1,normal
15213,0,0,anormaly
15214,0,0,anormaly
15215,0,0,anormaly
15216,1,1,normal
15217,1,1,normal
15218,0,0,anormaly
15219,0,0,anormaly
15220,0,0,anormaly
15221,1,1,normal
15222,0,0,anormaly
15223,1,0,anormaly
15224,1,1,normal
15225,1,1,normal
15226,0,0,anormaly
15227,0,0,anormaly
15228,1,1,normal
15229,1,1,normal
15230,0,0,anormaly
15231,1,1,normal
15232,0,1,normal
15233,1,1,normal
15234,0,0,anormaly
15235,0,0,anormaly
15236,1,1,normal
15237,1,1,normal
15238,1,1,normal
15239,0,0,anormaly
15240,0,0,anormaly
15241,0,0,anormaly
15242,0,0,anormaly
15243,0,0,anormaly
15244,0,0,anormaly
15245,1,1,normal
15246,1,1,normal
